Year,Month,Area Name,Adjusted,Employed,Unemployed,Labor Force,Unemployment Rate
2021,August,Cayuga County,Not Seasonally Adjusted,"33,700","1,600","35,400",4.60%
2021,August,Chautauqua County,Not Seasonally Adjusted,"50,600","2,700","53,400",5.10%
2021,August,Chemung County,Not Seasonally Adjusted,"33,300","1,800","35,000",5.10%
2021,August,Chenango County,Not Seasonally Adjusted,"20,900",900,"21,800",4.20%
2021,August,Clinton County,Not Seasonally Adjusted,"33,200","1,600","34,800",4.60%
2021,August,Columbia County,Not Seasonally Adjusted,"29,700","1,100","30,800",3.70%
2021,August,Cortland County,Not Seasonally Adjusted,"20,900","1,100","22,000",5.00%
2021,August,Delaware County,Not Seasonally Adjusted,"17,800",900,"18,700",4.60%
2021,August,Dutchess County,Not Seasonally Adjusted,"138,600","6,500","145,000",4.50%
2021,August,Erie County,Not Seasonally Adjusted,"421,400","23,100","444,500",5.20%
2021,August,Essex County,Not Seasonally Adjusted,"16,900",700,"17,600",4.20%
2021,August,Franklin County,Not Seasonally Adjusted,"18,400",900,"19,200",4.60%
2021,August,Fulton County,Not Seasonally Adjusted,"21,000","1,200","22,200",5.30%
2021,August,Genesee County,Not Seasonally Adjusted,"28,600","1,200","29,800",4.10%
2021,August,Greene County,Not Seasonally Adjusted,"19,400","1,000","20,400",4.90%
2021,August,Hamilton County,Not Seasonally Adjusted,"2,400",100,"2,500",3.30%
2021,August,Herkimer County,Not Seasonally Adjusted,"26,500","1,500","28,000",5.30%
2021,August,Jefferson County,Not Seasonally Adjusted,"43,100","2,200","45,200",4.80%
2021,August,Kings County,Not Seasonally Adjusted,"1,092,300","124,800","1,217,100",10.30%
2021,August,Lewis County,Not Seasonally Adjusted,"11,100",500,"11,600",4.40%
2021,August,Livingston County,Not Seasonally Adjusted,"29,000","1,200","30,200",4.10%
2021,August,Madison County,Not Seasonally Adjusted,"31,400","1,400","32,800",4.30%
2021,August,Monroe County,Not Seasonally Adjusted,"344,900","18,500","363,300",5.10%
2021,August,Montgomery County,Not Seasonally Adjusted,"20,800","1,200","22,000",5.40%
2021,August,Nassau County,Not Seasonally Adjusted,"693,400","32,100","725,500",4.40%
2021,August,New York County,Not Seasonally Adjusted,"841,900","70,300","912,200",7.70%
2021,August,Niagara County,Not Seasonally Adjusted,"93,000","5,400","98,400",5.50%
2021,August,Oneida County,Not Seasonally Adjusted,"97,100","5,000","102,100",4.90%
2021,August,Onondaga County,Not Seasonally Adjusted,"212,200","10,700","223,000",4.80%
2021,August,Ontario County,Not Seasonally Adjusted,"53,200","2,300","55,500",4.10%
2021,August,Orange County,Not Seasonally Adjusted,"180,500","8,800","189,300",4.70%
2021,August,Orleans County,Not Seasonally Adjusted,"16,400",900,"17,300",5.20%
2021,August,Oswego County,Not Seasonally Adjusted,"49,800","2,800","52,600",5.30%
2021,August,Otsego County,Not Seasonally Adjusted,"25,700","1,200","26,900",4.40%
2021,August,Putnam County,Not Seasonally Adjusted,"49,100","2,100","51,300",4.10%
2021,August,Queens County,Not Seasonally Adjusted,"1,038,200","110,000","1,148,200",9.60%
2021,August,Rensselaer County,Not Seasonally Adjusted,"78,400","3,500","81,900",4.30%
2021,August,Richmond County,Not Seasonally Adjusted,"205,800","20,900","226,700",9.20%
2021,August,Rockland County,Not Seasonally Adjusted,"151,200","7,100","158,300",4.50%
2021,August,Saratoga County,Not Seasonally Adjusted,"116,500","4,500","121,000",3.70%
2021,August,Schenectady County,Not Seasonally Adjusted,"74,000","3,700","77,800",4.80%
2021,August,Schoharie County,Not Seasonally Adjusted,"14,100",700,"14,800",4.40%
2021,August,Schuyler County,Not Seasonally Adjusted,"8,000",400,"8,400",4.20%
2021,August,Seneca County,Not Seasonally Adjusted,"14,700",700,"15,400",4.30%
2021,August,St. Lawrence County,Not Seasonally Adjusted,"39,500","2,300","41,800",5.50%
2021,August,Steuben County,Not Seasonally Adjusted,"39,500","2,000","41,500",4.80%
2021,August,Suffolk County,Not Seasonally Adjusted,"759,800","36,100","795,900",4.50%
2021,August,Sullivan County,Not Seasonally Adjusted,"35,900","1,700","37,600",4.60%
2021,August,Tioga County,Not Seasonally Adjusted,"21,300","1,000","22,200",4.30%
2021,August,Tompkins County,Not Seasonally Adjusted,"46,300","1,900","48,200",4.00%
2021,August,Ulster County,Not Seasonally Adjusted,"83,900","4,100","87,900",4.60%
2021,August,Warren County,Not Seasonally Adjusted,"31,200","1,400","32,600",4.20%
2021,August,Washington County,Not Seasonally Adjusted,"27,800","1,200","29,000",4.20%
2021,August,Wayne County,Not Seasonally Adjusted,"41,600","1,900","43,400",4.30%
2021,August,Westchester County,Not Seasonally Adjusted,"469,700","23,600","493,300",4.80%
2021,August,Wyoming County,Not Seasonally Adjusted,"17,600",700,"18,400",4.10%
2021,August,Yates County,Not Seasonally Adjusted,"11,400",400,"11,800",3.60%
2021,July,Albany County,Not Seasonally Adjusted,"152,300","7,500","159,800",4.70%
2021,July,Allegany County,Not Seasonally Adjusted,"17,100","1,000","18,100",5.60%
2021,July,Bronx County,Not Seasonally Adjusted,"532,600","87,700","620,400",14.10%
2021,July,Broome County,Not Seasonally Adjusted,"77,900","4,600","82,500",5.60%
2021,July,Cattaraugus County,Not Seasonally Adjusted,"30,800","1,800","32,600",5.50%
2021,July,Cayuga County,Not Seasonally Adjusted,"33,900","1,700","35,600",4.90%
2021,July,Chautauqua County,Not Seasonally Adjusted,"50,900","3,000","53,900",5.60%
2021,July,Chemung County,Not Seasonally Adjusted,"33,400","1,900","35,300",5.40%
2021,July,Chenango County,Not Seasonally Adjusted,"20,800","1,000","21,800",4.50%
2021,July,Clinton County,Not Seasonally Adjusted,"32,700","1,700","34,400",5.10%
2021,July,Columbia County,Not Seasonally Adjusted,"29,900","1,200","31,100",4.00%
2021,July,Cortland County,Not Seasonally Adjusted,"20,700","1,200","21,900",5.40%
2021,July,Delaware County,Not Seasonally Adjusted,"17,500","1,000","18,500",5.20%
2021,July,Dutchess County,Not Seasonally Adjusted,"139,300","7,000","146,300",4.80%
2021,July,Erie County,Not Seasonally Adjusted,"422,200","24,800","447,100",5.60%
2021,July,Essex County,Not Seasonally Adjusted,"16,900",800,"17,700",4.50%
2021,July,Franklin County,Not Seasonally Adjusted,"18,300","1,000","19,200",5.00%
2021,July,Fulton County,Not Seasonally Adjusted,"21,000","1,300","22,200",5.70%
2021,July,Genesee County,Not Seasonally Adjusted,"28,400","1,300","29,700",4.30%
2021,July,Greene County,Not Seasonally Adjusted,"19,600","1,100","20,600",5.20%
2021,July,Hamilton County,Not Seasonally Adjusted,"2,400",100,"2,500",3.60%
2021,July,Herkimer County,Not Seasonally Adjusted,"26,500","1,600","28,100",5.70%
2021,July,Jefferson County,Not Seasonally Adjusted,"43,400","2,300","45,700",5.00%
2021,July,Kings County,Not Seasonally Adjusted,"1,089,300","130,700","1,220,000",10.70%
2021,July,Lewis County,Not Seasonally Adjusted,"11,000",600,"11,600",4.80%
2021,July,Livingston County,Not Seasonally Adjusted,"28,900","1,300","30,300",4.40%
2021,July,Madison County,Not Seasonally Adjusted,"31,300","1,600","32,900",4.80%
2021,July,Monroe County,Not Seasonally Adjusted,"345,900","19,900","365,800",5.40%
2021,July,Montgomery County,Not Seasonally Adjusted,"20,800","1,300","22,100",5.80%
2021,July,Nassau County,Not Seasonally Adjusted,"698,800","34,600","733,400",4.70%
2021,July,New York County,Not Seasonally Adjusted,"839,700","73,600","913,200",8.10%
2021,July,Niagara County,Not Seasonally Adjusted,"93,100","5,700","98,800",5.80%
2021,July,Oneida County,Not Seasonally Adjusted,"97,100","5,400","102,600",5.30%
2021,July,Onondaga County,Not Seasonally Adjusted,"212,700","11,600","224,300",5.20%
2021,July,Ontario County,Not Seasonally Adjusted,"53,300","2,400","55,700",4.40%
2021,July,Orange County,Not Seasonally Adjusted,"181,000","9,400","190,400",5.00%
2021,July,Orleans County,Not Seasonally Adjusted,"16,300","1,000","17,300",5.50%
2021,July,Oswego County,Not Seasonally Adjusted,"49,900","3,000","52,900",5.70%
2021,July,Otsego County,Not Seasonally Adjusted,"25,700","1,300","27,000",4.80%
2021,July,Putnam County,Not Seasonally Adjusted,"49,500","2,300","51,800",4.40%
2021,July,Queens County,Not Seasonally Adjusted,"1,035,200","116,100","1,151,200",10.10%
2021,July,Rensselaer County,Not Seasonally Adjusted,"78,600","3,800","82,400",4.60%
2021,July,Richmond County,Not Seasonally Adjusted,"205,100","21,600","226,600",9.50%
2021,July,Rockland County,Not Seasonally Adjusted,"151,900","7,600","159,500",4.80%
2021,July,Saratoga County,Not Seasonally Adjusted,"116,800","4,800","121,600",3.90%
2021,July,Schenectady County,Not Seasonally Adjusted,"74,300","4,000","78,300",5.10%
2021,July,Schoharie County,Not Seasonally Adjusted,"14,100",700,"14,800",4.70%
2021,July,Schuyler County,Not Seasonally Adjusted,"7,900",400,"8,300",4.60%
2021,July,Seneca County,Not Seasonally Adjusted,"14,800",700,"15,500",4.60%
2021,July,St. Lawrence County,Not Seasonally Adjusted,"39,400","2,400","41,800",5.80%
2021,July,Steuben County,Not Seasonally Adjusted,"39,600","2,200","41,800",5.20%
2021,July,Suffolk County,Not Seasonally Adjusted,"765,300","38,600","803,900",4.80%
2021,July,Sullivan County,Not Seasonally Adjusted,"35,900","1,900","37,800",4.90%
2021,July,Tioga County,Not Seasonally Adjusted,"21,200","1,000","22,300",4.60%
2021,July,Tompkins County,Not Seasonally Adjusted,"46,400","2,100","48,500",4.40%
2021,July,Ulster County,Not Seasonally Adjusted,"84,700","4,300","89,000",4.90%
2021,July,Warren County,Not Seasonally Adjusted,"31,600","1,500","33,100",4.50%
2021,July,Washington County,Not Seasonally Adjusted,"28,000","1,300","29,300",4.50%
2021,July,Wayne County,Not Seasonally Adjusted,"41,500","2,000","43,500",4.60%
2021,July,Westchester County,Not Seasonally Adjusted,"472,000","25,300","497,300",5.10%
2021,July,Wyoming County,Not Seasonally Adjusted,"17,500",800,"18,300",4.40%
2021,July,Yates County,Not Seasonally Adjusted,"11,300",500,"11,800",3.90%
2021,June,Albany County,Not Seasonally Adjusted,"151,500","7,800","159,300",4.90%
2021,June,Allegany County,Not Seasonally Adjusted,"18,300","1,000","19,400",5.30%
2021,June,Bronx County,Not Seasonally Adjusted,"526,400","90,000","616,500",14.60%
2021,June,Broome County,Not Seasonally Adjusted,"78,700","4,700","83,500",5.70%
2021,June,Cattaraugus County,Not Seasonally Adjusted,"31,800","1,900","33,700",5.60%
2021,June,Cayuga County,Not Seasonally Adjusted,"34,600","1,800","36,400",4.90%
2021,June,Chautauqua County,Not Seasonally Adjusted,"51,500","3,100","54,700",5.70%
2021,June,Chemung County,Not Seasonally Adjusted,"33,300","2,100","35,400",5.80%
2021,June,Chenango County,Not Seasonally Adjusted,"21,400","1,000","22,400",4.60%
2021,June,Clinton County,Not Seasonally Adjusted,"34,300","1,800","36,100",5.00%
2021,June,Columbia County,Not Seasonally Adjusted,"30,300","1,300","31,600",4.00%
2021,June,Cortland County,Not Seasonally Adjusted,"20,800","1,200","22,000",5.50%
2021,June,Delaware County,Not Seasonally Adjusted,"18,300","1,000","19,200",5.00%
2021,June,Dutchess County,Not Seasonally Adjusted,"139,000","7,200","146,200",4.90%
2021,June,Erie County,Not Seasonally Adjusted,"422,000","26,200","448,100",5.80%
2021,June,Essex County,Not Seasonally Adjusted,"16,700",800,"17,500",4.70%
2021,June,Franklin County,Not Seasonally Adjusted,"18,900","1,000","19,900",5.00%
2021,June,Fulton County,Not Seasonally Adjusted,"21,700","1,300","23,000",5.80%
2021,June,Genesee County,Not Seasonally Adjusted,"29,000","1,400","30,300",4.50%
2021,June,Greene County,Not Seasonally Adjusted,"19,900","1,100","21,000",5.20%
2021,June,Hamilton County,Not Seasonally Adjusted,"2,300",100,"2,400",3.90%
2021,June,Herkimer County,Not Seasonally Adjusted,"26,300","1,700","28,000",6.00%
2021,June,Jefferson County,Not Seasonally Adjusted,"43,500","2,300","45,800",5.10%
2021,June,Kings County,Not Seasonally Adjusted,"1,077,700","133,400","1,211,100",11.00%
2021,June,Lewis County,Not Seasonally Adjusted,"11,500",600,"12,000",4.70%
2021,June,Livingston County,Not Seasonally Adjusted,"29,100","1,400","30,500",4.70%
2021,June,Madison County,Not Seasonally Adjusted,"31,200","1,600","32,800",4.90%
2021,June,Monroe County,Not Seasonally Adjusted,"347,200","20,900","368,100",5.70%
2021,June,Montgomery County,Not Seasonally Adjusted,"21,200","1,300","22,500",6.00%
2021,June,Nassau County,Not Seasonally Adjusted,"692,300","35,600","727,900",4.90%
2021,June,New York County,Not Seasonally Adjusted,"831,000","75,300","906,300",8.30%
2021,June,Niagara County,Not Seasonally Adjusted,"93,000","6,000","99,000",6.10%
2021,June,Oneida County,Not Seasonally Adjusted,"96,500","5,700","102,100",5.50%
2021,June,Onondaga County,Not Seasonally Adjusted,"211,900","12,100","224,000",5.40%
2021,June,Ontario County,Not Seasonally Adjusted,"53,600","2,600","56,100",4.60%
2021,June,Orange County,Not Seasonally Adjusted,"178,800","9,800","188,600",5.20%
2021,June,Orleans County,Not Seasonally Adjusted,"16,400","1,000","17,300",5.60%
2021,June,Oswego County,Not Seasonally Adjusted,"49,700","3,200","52,800",6.00%
2021,June,Otsego County,Not Seasonally Adjusted,"26,200","1,300","27,400",4.70%
2021,June,Putnam County,Not Seasonally Adjusted,"49,400","2,400","51,800",4.60%
2021,June,Queens County,Not Seasonally Adjusted,"1,023,900","121,200","1,145,000",10.60%
2021,June,Rensselaer County,Not Seasonally Adjusted,"78,200","4,000","82,200",4.90%
2021,June,Richmond County,Not Seasonally Adjusted,"202,400","21,200","223,600",9.50%
2021,June,Rockland County,Not Seasonally Adjusted,"150,400","7,600","158,000",4.80%
2021,June,Saratoga County,Not Seasonally Adjusted,"116,400","5,100","121,500",4.20%
2021,June,Schenectady County,Not Seasonally Adjusted,"73,900","4,300","78,200",5.40%
2021,June,Schoharie County,Not Seasonally Adjusted,"14,100",700,"14,800",4.80%
2021,June,Schuyler County,Not Seasonally Adjusted,"8,000",400,"8,400",4.90%
2021,June,Seneca County,Not Seasonally Adjusted,"14,800",800,"15,600",5.10%
2021,June,St. Lawrence County,Not Seasonally Adjusted,"41,200","2,400","43,600",5.60%
2021,June,Steuben County,Not Seasonally Adjusted,"40,800","2,300","43,100",5.30%
2021,June,Suffolk County,Not Seasonally Adjusted,"757,800","39,100","796,900",4.90%
2021,June,Sullivan County,Not Seasonally Adjusted,"35,900","2,000","37,900",5.20%
2021,June,Tioga County,Not Seasonally Adjusted,"21,400","1,100","22,500",4.80%
2021,June,Tompkins County,Not Seasonally Adjusted,"45,300","2,100","47,400",4.40%
2021,June,Ulster County,Not Seasonally Adjusted,"84,800","4,500","89,300",5.00%
2021,June,Warren County,Not Seasonally Adjusted,"30,900","1,600","32,500",4.90%
2021,June,Washington County,Not Seasonally Adjusted,"27,400","1,400","28,800",4.80%
2021,June,Wayne County,Not Seasonally Adjusted,"41,600","2,100","43,700",4.80%
2021,June,Westchester County,Not Seasonally Adjusted,"467,900","25,900","493,700",5.20%
2021,June,Wyoming County,Not Seasonally Adjusted,"17,600",800,"18,400",4.50%
2021,June,Yates County,Not Seasonally Adjusted,"11,300",500,"11,800",4.00%
2021,May,Albany County,Not Seasonally Adjusted,"151,600","6,900","158,600",4.40%
2021,May,Allegany County,Not Seasonally Adjusted,"18,400",900,"19,300",4.60%
2021,May,Bronx County,Not Seasonally Adjusted,"522,400","85,300","607,700",14.00%
2021,May,Broome County,Not Seasonally Adjusted,"78,900","4,200","83,100",5.00%
2021,May,Cattaraugus County,Not Seasonally Adjusted,"31,500","1,700","33,200",5.10%
2021,May,Cayuga County,Not Seasonally Adjusted,"34,000","1,600","35,600",4.50%
2021,May,Chautauqua County,Not Seasonally Adjusted,"50,900","2,800","53,700",5.20%
2021,May,Chemung County,Not Seasonally Adjusted,"32,900","1,800","34,800",5.30%
2021,May,Chenango County,Not Seasonally Adjusted,"21,100",900,"22,000",4.20%
2021,May,Clinton County,Not Seasonally Adjusted,"34,100","1,600","35,700",4.40%
2021,May,Columbia County,Not Seasonally Adjusted,"29,600","1,100","30,800",3.70%
2021,May,Cortland County,Not Seasonally Adjusted,"21,200","1,100","22,300",4.80%
2021,May,Delaware County,Not Seasonally Adjusted,"18,000",800,"18,900",4.40%
2021,May,Dutchess County,Not Seasonally Adjusted,"138,400","6,300","144,700",4.40%
2021,May,Erie County,Not Seasonally Adjusted,"419,100","24,000","443,100",5.40%
2021,May,Essex County,Not Seasonally Adjusted,"15,700",800,"16,400",4.60%
2021,May,Franklin County,Not Seasonally Adjusted,"18,400",900,"19,300",4.60%
2021,May,Fulton County,Not Seasonally Adjusted,"21,400","1,200","22,600",5.50%
2021,May,Genesee County,Not Seasonally Adjusted,"28,400","1,200","29,600",4.10%
2021,May,Greene County,Not Seasonally Adjusted,"19,400","1,000","20,400",4.90%
2021,May,Hamilton County,Not Seasonally Adjusted,"2,100",100,"2,200",4.40%
2021,May,Herkimer County,Not Seasonally Adjusted,"26,200","1,600","27,800",5.60%
2021,May,Jefferson County,Not Seasonally Adjusted,"42,100","2,100","44,200",4.80%
2021,May,Kings County,Not Seasonally Adjusted,"1,069,800","124,900","1,194,700",10.50%
2021,May,Lewis County,Not Seasonally Adjusted,"11,000",500,"11,500",4.50%
2021,May,Livingston County,Not Seasonally Adjusted,"28,700","1,300","30,000",4.30%
2021,May,Madison County,Not Seasonally Adjusted,"30,900","1,400","32,300",4.30%
2021,May,Monroe County,Not Seasonally Adjusted,"345,800","18,900","364,700",5.20%
2021,May,Montgomery County,Not Seasonally Adjusted,"20,800","1,200","22,000",5.60%
2021,May,Nassau County,Not Seasonally Adjusted,"681,400","32,400","713,800",4.50%
2021,May,New York County,Not Seasonally Adjusted,"824,900","69,800","894,700",7.80%
2021,May,Niagara County,Not Seasonally Adjusted,"92,300","5,500","97,700",5.60%
2021,May,Oneida County,Not Seasonally Adjusted,"96,200","5,000","101,300",5.00%
2021,May,Onondaga County,Not Seasonally Adjusted,"210,900","10,900","221,800",4.90%
2021,May,Ontario County,Not Seasonally Adjusted,"53,200","2,300","55,500",4.20%
2021,May,Orange County,Not Seasonally Adjusted,"176,700","8,800","185,500",4.70%
2021,May,Orleans County,Not Seasonally Adjusted,"16,100",900,"17,000",5.10%
2021,May,Oswego County,Not Seasonally Adjusted,"49,400","2,800","52,200",5.40%
2021,May,Otsego County,Not Seasonally Adjusted,"26,200","1,100","27,300",4.10%
2021,May,Putnam County,Not Seasonally Adjusted,"49,200","2,100","51,300",4.10%
2021,May,Queens County,Not Seasonally Adjusted,"1,016,200","114,100","1,130,300",10.10%
2021,May,Rensselaer County,Not Seasonally Adjusted,"78,200","3,600","81,800",4.40%
2021,May,Richmond County,Not Seasonally Adjusted,"201,000","19,500","220,400",8.80%
2021,May,Rockland County,Not Seasonally Adjusted,"148,900","6,700","155,600",4.30%
2021,May,Saratoga County,Not Seasonally Adjusted,"116,300","4,500","120,900",3.80%
2021,May,Schenectady County,Not Seasonally Adjusted,"73,900","3,900","77,800",5.00%
2021,May,Schoharie County,Not Seasonally Adjusted,"14,000",600,"14,600",4.30%
2021,May,Schuyler County,Not Seasonally Adjusted,"7,800",400,"8,200",4.50%
2021,May,Seneca County,Not Seasonally Adjusted,"14,500",700,"15,200",4.70%
2021,May,St. Lawrence County,Not Seasonally Adjusted,"41,500","2,100","43,600",4.80%
2021,May,Steuben County,Not Seasonally Adjusted,"39,900","2,000","41,900",4.80%
2021,May,Suffolk County,Not Seasonally Adjusted,"745,400","35,700","781,100",4.60%
2021,May,Sullivan County,Not Seasonally Adjusted,"34,700","1,800","36,500",5.00%
2021,May,Tioga County,Not Seasonally Adjusted,"21,400",900,"22,400",4.20%
2021,May,Tompkins County,Not Seasonally Adjusted,"48,400","1,700","50,200",3.50%
2021,May,Ulster County,Not Seasonally Adjusted,"83,800","4,000","87,900",4.60%
2021,May,Warren County,Not Seasonally Adjusted,"29,900","1,500","31,400",4.70%
2021,May,Washington County,Not Seasonally Adjusted,"26,400","1,200","27,600",4.50%
2021,May,Wayne County,Not Seasonally Adjusted,"41,200","1,900","43,100",4.40%
2021,May,Westchester County,Not Seasonally Adjusted,"463,200","23,400","486,600",4.80%
2021,May,Wyoming County,Not Seasonally Adjusted,"17,200",800,"18,000",4.20%
2021,May,Yates County,Not Seasonally Adjusted,"11,100",400,"11,500",3.50%
2021,April,Albany County,Not Seasonally Adjusted,"151,100","7,600","158,700",4.80%
2021,April,Allegany County,Not Seasonally Adjusted,"18,500","1,000","19,500",5.10%
2021,April,Bronx County,Not Seasonally Adjusted,"524,200","93,900","618,100",15.20%
2021,April,Broome County,Not Seasonally Adjusted,"78,400","4,600","82,900",5.50%
2021,April,Cattaraugus County,Not Seasonally Adjusted,"31,200","1,900","33,000",5.60%
2021,April,Cayuga County,Not Seasonally Adjusted,"33,800","1,800","35,500",5.00%
2021,April,Chautauqua County,Not Seasonally Adjusted,"49,900","3,100","53,000",5.80%
2021,April,Chemung County,Not Seasonally Adjusted,"32,700","2,000","34,700",5.70%
2021,April,Chenango County,Not Seasonally Adjusted,"20,900","1,100","22,000",4.80%
2021,April,Clinton County,Not Seasonally Adjusted,"33,900","1,700","35,700",4.90%
2021,April,Columbia County,Not Seasonally Adjusted,"29,100","1,300","30,300",4.10%
2021,April,Cortland County,Not Seasonally Adjusted,"21,200","1,200","22,400",5.40%
2021,April,Delaware County,Not Seasonally Adjusted,"17,800",900,"18,800",5.00%
2021,April,Dutchess County,Not Seasonally Adjusted,"137,700","7,000","144,700",4.80%
2021,April,Erie County,Not Seasonally Adjusted,"416,300","26,300","442,600",5.90%
2021,April,Essex County,Not Seasonally Adjusted,"15,100",900,"16,000",5.50%
2021,April,Franklin County,Not Seasonally Adjusted,"18,200","1,000","19,200",5.10%
2021,April,Fulton County,Not Seasonally Adjusted,"21,100","1,400","22,500",6.30%
2021,April,Genesee County,Not Seasonally Adjusted,"27,900","1,400","29,200",4.60%
2021,April,Greene County,Not Seasonally Adjusted,"19,300","1,100","20,400",5.50%
2021,April,Hamilton County,Not Seasonally Adjusted,"1,900",100,"2,100",5.80%
2021,April,Herkimer County,Not Seasonally Adjusted,"26,000","1,800","27,700",6.40%
2021,April,Jefferson County,Not Seasonally Adjusted,"40,900","2,400","43,200",5.50%
2021,April,Kings County,Not Seasonally Adjusted,"1,072,600","135,300","1,207,900",11.20%
2021,April,Lewis County,Not Seasonally Adjusted,"10,700",600,"11,400",5.60%
2021,April,Livingston County,Not Seasonally Adjusted,"28,600","1,400","29,900",4.70%
2021,April,Madison County,Not Seasonally Adjusted,"30,800","1,600","32,300",4.80%
2021,April,Monroe County,Not Seasonally Adjusted,"344,100","20,700","364,800",5.70%
2021,April,Montgomery County,Not Seasonally Adjusted,"20,600","1,400","22,000",6.30%
2021,April,Nassau County,Not Seasonally Adjusted,"676,500","35,700","712,200",5.00%
2021,April,New York County,Not Seasonally Adjusted,"826,900","75,900","902,800",8.40%
2021,April,Niagara County,Not Seasonally Adjusted,"91,600","5,900","97,500",6.00%
2021,April,Oneida County,Not Seasonally Adjusted,"95,500","5,500","101,000",5.50%
2021,April,Onondaga County,Not Seasonally Adjusted,"210,400","11,900","222,300",5.40%
2021,April,Ontario County,Not Seasonally Adjusted,"52,800","2,600","55,400",4.70%
2021,April,Orange County,Not Seasonally Adjusted,"176,000","9,400","185,400",5.10%
2021,April,Orleans County,Not Seasonally Adjusted,"16,100","1,000","17,000",5.60%
2021,April,Oswego County,Not Seasonally Adjusted,"49,200","3,100","52,300",5.90%
2021,April,Otsego County,Not Seasonally Adjusted,"25,800","1,300","27,100",4.70%
2021,April,Putnam County,Not Seasonally Adjusted,"49,000","2,300","51,300",4.50%
2021,April,Queens County,Not Seasonally Adjusted,"1,019,100","123,600","1,142,600",10.80%
2021,April,Rensselaer County,Not Seasonally Adjusted,"77,900","3,900","81,800",4.80%
2021,April,Richmond County,Not Seasonally Adjusted,"201,900","21,400","223,300",9.60%
2021,April,Rockland County,Not Seasonally Adjusted,"148,100","7,400","155,500",4.70%
2021,April,Saratoga County,Not Seasonally Adjusted,"115,800","5,100","120,800",4.20%
2021,April,Schenectady County,Not Seasonally Adjusted,"73,700","4,200","77,800",5.40%
2021,April,Schoharie County,Not Seasonally Adjusted,"13,900",700,"14,600",4.90%
2021,April,Schuyler County,Not Seasonally Adjusted,"7,600",400,"8,100",5.40%
2021,April,Seneca County,Not Seasonally Adjusted,"14,400",800,"15,200",5.30%
2021,April,St. Lawrence County,Not Seasonally Adjusted,"41,500","2,400","43,900",5.40%
2021,April,Steuben County,Not Seasonally Adjusted,"39,500","2,200","41,700",5.30%
2021,April,Suffolk County,Not Seasonally Adjusted,"740,400","39,300","779,700",5.00%
2021,April,Sullivan County,Not Seasonally Adjusted,"34,200","1,900","36,100",5.40%
2021,April,Tioga County,Not Seasonally Adjusted,"21,300","1,000","22,300",4.60%
2021,April,Tompkins County,Not Seasonally Adjusted,"49,400","1,900","51,300",3.70%
2021,April,Ulster County,Not Seasonally Adjusted,"82,700","4,400","87,100",5.00%
2021,April,Warren County,Not Seasonally Adjusted,"29,000","1,700","30,700",5.60%
2021,April,Washington County,Not Seasonally Adjusted,"25,500","1,400","26,900",5.20%
2021,April,Wayne County,Not Seasonally Adjusted,"41,000","2,200","43,100",5.00%
2021,April,Westchester County,Not Seasonally Adjusted,"460,300","25,600","485,900",5.30%
2021,April,Wyoming County,Not Seasonally Adjusted,"17,000",900,"17,900",4.80%
2021,April,Yates County,Not Seasonally Adjusted,"11,000",500,"11,500",4.10%
2021,March,Albany County,Not Seasonally Adjusted,"149,500","8,800","158,300",5.50%
2021,March,Allegany County,Not Seasonally Adjusted,"18,500","1,200","19,700",6.00%
2021,March,Bronx County,Not Seasonally Adjusted,"522,700","95,900","618,500",15.50%
2021,March,Broome County,Not Seasonally Adjusted,"77,500","5,500","83,000",6.60%
2021,March,Cattaraugus County,Not Seasonally Adjusted,"31,600","2,300","33,900",6.80%
2021,March,Cayuga County,Not Seasonally Adjusted,"33,400","2,200","35,600",6.20%
2021,March,Chautauqua County,Not Seasonally Adjusted,"50,000","3,700","53,800",6.90%
2021,March,Chemung County,Not Seasonally Adjusted,"32,800","2,300","35,200",6.60%
2021,March,Chenango County,Not Seasonally Adjusted,"20,600","1,300","21,900",6.00%
2021,March,Clinton County,Not Seasonally Adjusted,"33,700","2,100","35,800",5.80%
2021,March,Columbia County,Not Seasonally Adjusted,"28,600","1,500","30,100",5.00%
2021,March,Cortland County,Not Seasonally Adjusted,"21,300","1,500","22,800",6.50%
2021,March,Delaware County,Not Seasonally Adjusted,"17,600","1,200","18,800",6.40%
2021,March,Dutchess County,Not Seasonally Adjusted,"136,100","7,900","144,100",5.50%
2021,March,Erie County,Not Seasonally Adjusted,"413,400","30,500","443,800",6.90%
2021,March,Essex County,Not Seasonally Adjusted,"15,800","1,100","16,900",6.40%
2021,March,Franklin County,Not Seasonally Adjusted,"18,200","1,200","19,400",6.20%
2021,March,Fulton County,Not Seasonally Adjusted,"21,300","1,600","22,900",7.20%
2021,March,Genesee County,Not Seasonally Adjusted,"27,400","1,700","29,100",5.70%
2021,March,Greene County,Not Seasonally Adjusted,"19,400","1,300","20,700",6.30%
2021,March,Hamilton County,Not Seasonally Adjusted,"1,900",100,"2,100",6.40%
2021,March,Herkimer County,Not Seasonally Adjusted,"25,700","2,200","27,900",7.90%
2021,March,Jefferson County,Not Seasonally Adjusted,"40,600","2,900","43,600",6.80%
2021,March,Kings County,Not Seasonally Adjusted,"1,070,900","141,700","1,212,600",11.70%
2021,March,Lewis County,Not Seasonally Adjusted,"10,700",800,"11,500",7.20%
2021,March,Livingston County,Not Seasonally Adjusted,"28,300","1,700","30,000",5.60%
